Provider,PotentialFraud,InscClaimAmtReimbursed_sum,InscClaimAmtReimbursed_mean,InscClaimAmtReimbursed_std,InscClaimAmtReimbursed_count,DeductibleAmtPaid_sum,DeductibleAmtPaid_mean,Inpatient,Outpatient,UniqueAttendingPhysicians,UniqueOperatingPhysicians,UniqueOtherPhysicians,FraudBinary,Inpatient_Ratio,Total_Physicians,Amount_Per_Physician,Inpatient_Outpatient_Ratio,Deductible_Ratio,Pct_Male,Unique_Races,Unique_States,Pct_RenalDisease,Pct_Alzheimer,Pct_Heartfailure,Pct_Diabetes
PRV56041,No,32040,582.55,925.04,55,30.0,0.55,0,55,1,1,1,0,0.0,2,16020.0,0.0,0.0009363003651571424,0.5263,3,1,0.2105,1.6316,1.5789,1.5789
PRV56044,No,350770,1349.12,8209.71,260,17678.0,67.99,16,244,16,7,12,0,0.06153846153846154,23,15250.869565217392,0.0653061224489796,0.05039755281936078,0.3947,3,1,0.1447,1.7237,1.6316,1.4342
PRV56045,No,27980,233.17,471.66,120,450.0,3.75,0,120,19,5,11,0,0.0,24,1165.8333333333333,0.0,0.01608234158893535,0.3878,4,1,0.102,1.5714,1.4898,1.3673
PRV56046,No,121680,6084.0,8696.34,20,14952.0,747.6,14,6,5,3,2,0,0.7,8,15210.0,2.0,0.12287867456710579,0.4706,1,1,0.0588,1.2353,1.2941,1.2353
PRV56047,No,60,20.0,10.0,3,0.0,0.0,0,3,2,0,1,0,0.0,2,30.0,0.0,0.0,0.3333,1,1,0.0,1.6667,1.3333,1.6667
PRV56048,No,7380,461.25,910.69,16,0.0,0.0,0,16,11,3,5,0,0.0,14,527.1428571428571,0.0,0.0,0.6875,1,1,0.0,1.5,1.5625,1.1875
PRV56049,No,32580,218.66,331.24,149,110.0,0.74,0,149,1,1,1,0,0.0,2,16290.0,0.0,0.003376200853258034,0.396,3,1,0.1485,1.5644,1.4752,1.2871
PRV56050,No,40,40.0,0.0,1,0.0,0.0,0,1,1,0,0,0,0.0,1,40.0,0.0,0.0,1.0,1,1,0.0,1.0,2.0,2.0
PRV56051,No,1280,320.0,390.21,4,0.0,0.0,0,4,2,0,1,0,0.0,2,640.0,0.0,0.0,0.25,1,1,0.0,1.5,1.5,1.5
PRV56052,No,2950,245.83,348.65,12,0.0,0.0,0,12,3,3,3,0,0.0,6,491.6666666666667,0.0,0.0,0.6,2,2,0.2,1.5,1.4,1.3
PRV56054,No,18830,418.44,783.73,45,300.0,6.67,0,45,1,1,1,0,0.0,2,9415.0,0.0,0.015931177314003505,0.4231,1,2,0.1923,1.4615,1.4231,1.5385
PRV56055,No,4470,496.67,1066.56,9,0.0,0.0,0,9,4,3,2,0,0.0,7,638.5714285714286,0.0,0.0,0.5,1,1,0.125,1.5,1.5,1.375
PRV56056,No,40,40.0,0.0,1,0.0,0.0,0,1,1,0,0,0,0.0,1,40.0,0.0,0.0,0.0,1,1,0.0,2.0,2.0,1.0
PRV56057,No,97000,10777.78,8899.13,9,9612.0,1068.0,9,0,4,2,2,0,1.0,6,16166.666666666666,9.0,0.09909176194059854,0.4444,3,1,0.1111,1.5556,1.4444,1.1111
PRV56058,No,90000,8181.82,3400.53,11,10680.0,1068.0,11,0,5,4,0,0,1.0,9,10000.0,11.0,0.1186653481627982,0.4545,1,1,0.1818,1.4545,1.1818,1.0
PRV56060,No,50,50.0,0.0,1,0.0,0.0,0,1,1,0,1,0,0.0,1,50.0,0.0,0.0,0.0,1,1,0.0,1.0,2.0,1.0
PRV56062,No,6290,251.6,356.18,25,60.0,2.4,0,25,4,4,3,0,0.0,8,786.25,0.0,0.009537434430138292,0.4583,3,1,0.2083,1.5833,1.2917,1.375
PRV56063,No,1670,151.82,134.89,11,0.0,0.0,0,11,1,1,1,0,0.0,2,835.0,0.0,0.0,0.4545,2,1,0.4545,1.4545,1.2727,1.3636
PRV56065,No,70,70.0,0.0,1,0.0,0.0,0,1,1,0,0,0,0.0,1,70.0,0.0,0.0,1.0,1,1,0.0,1.0,1.0,2.0
PRV56066,No,4010,501.25,1135.38,8,0.0,0.0,0,8,3,2,3,0,0.0,5,802.0,0.0,0.0,0.5,2,1,0.25,1.375,1.25,1.25
PRV56067,No,1310,436.67,398.79,3,0.0,0.0,0,3,1,1,1,0,0.0,2,655.0,0.0,0.0,0.6667,1,1,0.3333,1.6667,1.6667,1.3333
PRV56068,No,15780,384.88,843.47,41,70.0,1.71,0,41,1,1,2,0,0.0,2,7890.0,0.0,0.004435713833090426,0.4211,3,1,0.1316,1.5,1.4211,1.1842
PRV56071,No,270,90.0,96.44,3,0.0,0.0,0,3,1,1,1,0,0.0,2,135.0,0.0,0.0,0.3333,1,1,0.3333,1.3333,1.6667,1.0
PRV56072,No,80,80.0,0.0,1,0.0,0.0,0,1,1,0,0,0,0.0,1,80.0,0.0,0.0,1.0,1,1,1.0,2.0,1.0,2.0
PRV56073,No,2440,203.33,336.92,12,0.0,0.0,0,12,1,1,1,0,0.0,2,1220.0,0.0,0.0,0.25,2,1,0.0833,1.5833,1.5,1.5
PRV56075,No,3020,251.67,504.9,12,0.0,0.0,0,12,1,1,1,0,0.0,2,1510.0,0.0,0.0,0.25,2,1,0.1667,1.5833,1.5,1.25
PRV56076,No,520,173.33,197.32,3,0.0,0.0,0,3,1,1,1,0,0.0,2,260.0,0.0,0.0,0.6667,1,1,0.0,1.6667,1.3333,1.3333
PRV56077,No,2450,350.0,690.41,7,0.0,0.0,0,7,1,1,1,0,0.0,2,1225.0,0.0,0.0,0.2857,1,1,0.4286,1.5714,1.4286,1.1429
PRV56078,No,510,127.5,187.15,4,0.0,0.0,0,4,2,1,1,0,0.0,3,170.0,0.0,0.0,0.25,1,1,0.25,1.75,1.25,1.25
PRV56080,No,250,50.0,35.36,5,0.0,0.0,0,5,2,0,1,0,0.0,2,125.0,0.0,0.0,0.4,2,1,0.0,1.8,1.2,1.4
PRV56083,No,3570,1190.0,1828.47,3,0.0,0.0,0,3,2,0,0,0,0.0,2,1785.0,0.0,0.0,0.3333,3,1,0.0,1.0,1.6667,1.3333
PRV56084,No,50,50.0,0.0,1,0.0,0.0,0,1,1,0,0,0,0.0,1,50.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,1.0
PRV56086,No,4280,267.5,558.77,16,90.0,5.62,0,16,1,1,1,0,0.0,2,2140.0,0.0,0.02102312543798178,0.5714,2,1,0.1429,1.7857,1.5,1.3571
PRV56087,No,300,300.0,0.0,1,0.0,0.0,0,1,1,0,0,0,0.0,1,300.0,0.0,0.0,1.0,1,1,0.0,2.0,1.0,1.0
PRV56088,No,25150,295.88,541.37,85,310.0,3.65,0,85,4,2,5,0,0.0,6,4191.666666666667,0.0,0.012325553655918253,0.3378,3,1,0.1757,1.5541,1.473,1.2973
PRV56089,No,10,10.0,0.0,1,0.0,0.0,0,1,1,0,1,0,0.0,1,10.0,0.0,0.0,1.0,1,1,0.0,2.0,1.0,1.0
PRV56090,No,1580,131.67,157.7,12,0.0,0.0,0,12,5,1,3,0,0.0,6,263.3333333333333,0.0,0.0,0.5455,2,1,0.1818,1.7273,1.5455,1.2727
PRV56091,No,200,200.0,0.0,1,0.0,0.0,0,1,1,0,0,0,0.0,1,200.0,0.0,0.0,0.0,1,1,0.0,2.0,2.0,2.0
PRV56092,No,4330,866.0,1259.04,5,0.0,0.0,0,5,2,1,2,0,0.0,3,1443.3333333333333,0.0,0.0,0.25,2,1,0.25,2.0,1.25,1.25
PRV56093,No,2070,295.71,498.46,7,0.0,0.0,0,7,4,0,1,0,0.0,4,517.5,0.0,0.0,0.7143,1,1,0.2857,1.2857,1.0,1.2857
PRV56094,No,7510,300.4,655.5,25,140.0,5.6,0,25,1,1,1,0,0.0,2,3755.0,0.0,0.01863932898415657,0.4583,2,1,0.2917,1.6667,1.3333,1.25
PRV56095,No,4910,446.36,938.66,11,0.0,0.0,0,11,1,1,1,0,0.0,2,2455.0,0.0,0.0,0.4,2,1,0.1,1.4,1.4,1.2
PRV56098,No,2840,135.24,216.6,21,90.0,4.29,0,21,1,1,1,0,0.0,2,1420.0,0.0,0.03167898627243928,0.3333,2,1,0.1667,1.3889,1.2778,1.2778
PRV56099,No,630,210.0,251.59,3,0.0,0.0,0,3,1,0,1,0,0.0,1,630.0,0.0,0.0,0.0,1,1,0.0,1.6667,1.6667,2.0
PRV56101,No,5620,1124.0,1229.18,5,60.0,12.0,0,5,1,1,1,0,0.0,2,2810.0,0.0,0.010674257249599715,0.4,1,1,0.6,1.6,1.2,1.2
PRV56102,No,86790,2410.83,4647.28,36,8544.0,237.33,8,28,5,2,2,0,0.2222222222222222,7,12398.57142857143,0.27586206896551724,0.09844338698713,0.4,3,3,0.1714,1.6,1.4286,1.3143
PRV56103,Yes,691860,5964.31,8419.5,116,69420.0,614.34,68,48,4,4,4,1,0.5862068965517241,8,86482.5,1.3877551020408163,0.10033807368821193,0.3933,3,1,0.2247,1.6404,1.382,1.2584
PRV56104,Yes,116260,240.7,502.52,483,1190.0,2.46,0,483,4,1,5,1,0.0,5,23252.0,0.0,0.010235590610780915,0.3362,4,3,0.1552,1.6078,1.4353,1.319
PRV56105,No,264570,8267.81,7642.91,32,28836.0,961.2,29,3,6,4,2,0,0.90625,10,26457.0,7.25,0.10899153724331087,0.3103,2,1,0.2414,1.4483,1.2759,1.069
PRV56106,No,10000,5000.0,2828.43,2,1068.0,1068.0,2,0,1,1,0,0,1.0,2,5000.0,2.0,0.10678932106789321,0.5,1,1,0.0,1.5,1.5,1.0
PRV56108,No,7360,490.67,794.82,15,0.0,0.0,0,15,1,1,1,0,0.0,2,3680.0,0.0,0.0,0.3636,2,2,0.1818,1.7273,1.6364,1.3636
PRV56109,No,2320,193.33,231.73,12,0.0,0.0,0,12,1,1,1,0,0.0,2,1160.0,0.0,0.0,0.4545,3,2,0.1818,1.9091,1.3636,1.3636
PRV56111,No,20060,215.7,461.65,93,220.0,2.37,0,93,1,1,1,0,0.0,2,10030.0,0.0,0.010966552016350132,0.26,3,1,0.28,1.64,1.5,1.16
PRV56113,No,16260,361.33,714.71,45,0.0,0.0,0,45,2,1,2,0,0.0,3,5420.0,0.0,0.0,0.4,3,2,0.1333,1.5333,1.5333,1.3
PRV56114,No,13180,321.46,635.1,41,50.0,1.22,0,41,2,2,1,0,0.0,4,3295.0,0.0,0.0037933388968970486,0.5,2,1,0.2308,1.6538,1.4231,1.3077
PRV56115,No,290,145.0,77.78,2,0.0,0.0,0,2,2,1,1,0,0.0,3,96.66666666666667,0.0,0.0,0.5,2,1,0.5,1.5,1.5,1.5
PRV56116,No,9790,279.71,580.24,35,70.0,2.0,0,35,22,8,8,0,0.0,30,326.3333333333333,0.0,0.0071494229394341744,0.3824,2,2,0.1176,1.5294,1.4412,1.3235
PRV56117,No,1420,101.43,102.5,14,0.0,0.0,0,14,2,2,2,0,0.0,4,355.0,0.0,0.0,0.3333,2,1,0.1667,1.6667,1.3333,1.5
PRV56118,No,116000,8285.71,6094.49,14,13884.0,1068.0,14,0,1,1,0,0,1.0,2,58000.0,14.0,0.11968862337393643,0.5,1,1,0.1429,1.5714,1.4286,1.3571
PRV56119,No,120000,10909.09,7105.7,11,11748.0,1068.0,11,0,2,2,0,0,1.0,4,30000.0,11.0,0.09789918417346521,0.7273,2,1,0.2727,1.4545,1.3636,1.2727
PRV56120,No,36000,9000.0,8164.97,4,4272.0,1068.0,4,0,1,1,0,0,1.0,2,18000.0,4.0,0.11866337046193161,0.75,2,1,0.0,1.75,1.0,1.75
PRV56121,No,229000,14312.5,17164.77,16,17088.0,1068.0,16,0,3,1,1,0,1.0,4,57250.0,16.0,0.0746197614857577,0.5,3,2,0.375,1.25,1.0,1.125
PRV56122,No,20000,6666.67,4041.45,3,2136.0,1068.0,3,0,1,1,1,0,1.0,2,10000.0,3.0,0.10679466026698665,0.3333,1,1,0.0,1.3333,1.6667,1.0
PRV56123,No,498000,12450.0,12514.5,40,41652.0,1068.0,40,0,2,1,1,0,1.0,3,166000.0,40.0,0.08363838626830067,0.4211,3,1,0.3158,1.5,1.2105,1.1579
PRV56124,No,84000,14000.0,21260.29,6,6408.0,1068.0,6,0,2,1,0,0,1.0,3,28000.0,6.0,0.07628480613326032,0.3333,2,1,0.1667,1.5,1.1667,1.0
PRV56125,No,45000,6428.57,2760.26,7,7476.0,1068.0,7,0,2,2,1,0,1.0,4,11250.0,7.0,0.1661296415635208,0.7143,2,1,0.1429,1.5714,1.2857,1.1429
PRV56126,No,31000,5166.67,2857.74,6,6408.0,1068.0,6,0,2,2,1,0,1.0,4,7750.0,6.0,0.2067030095803361,0.3333,1,1,0.5,1.3333,1.5,1.0
PRV56129,No,256000,11130.43,11278.72,23,24564.0,1068.0,23,0,1,1,0,0,1.0,2,128000.0,23.0,0.09595275018456959,0.5238,1,1,0.1905,1.5714,1.4762,1.381
PRV56130,No,120000,7058.82,6932.45,17,18156.0,1068.0,17,0,1,1,0,0,1.0,2,60000.0,17.0,0.1512987391771735,0.625,2,1,0.1875,1.25,1.1875,1.125
PRV56131,No,141000,9400.0,5165.82,15,16020.0,1068.0,15,0,3,2,2,0,1.0,5,28200.0,15.0,0.11361621548783342,0.3846,1,1,0.2308,1.4615,1.2308,1.3846
PRV56133,No,144000,9600.0,6769.68,15,16020.0,1068.0,15,0,1,1,1,0,1.0,2,72000.0,15.0,0.11124922743592058,0.3571,2,1,0.5,1.2857,1.2143,1.1429
PRV56134,Yes,768000,12387.1,14321.09,62,66216.0,1068.0,62,0,1,1,1,1,1.0,2,384000.0,62.0,0.08621863773614878,0.3621,3,1,0.2586,1.4828,1.2414,1.3103
PRV56135,No,57230,2601.36,7667.39,22,2136.0,101.71,3,19,4,3,3,0,0.13636363636363635,7,8175.714285714285,0.15,0.03732243015149132,0.375,4,1,0.0625,1.5625,1.625,1.4375
PRV56136,No,7120,890.0,2073.23,8,1068.0,133.5,1,7,6,2,4,0,0.125,8,890.0,0.125,0.14997893554276084,0.375,3,1,0.25,1.5,1.75,1.5
PRV56137,No,16150,336.46,647.01,48,120.0,2.5,0,48,14,6,12,0,0.0,20,807.5,0.0,0.007429880502755247,0.5,4,2,0.2333,1.6,1.4,1.5
PRV56138,No,13160,365.56,604.18,36,460.0,12.78,0,36,17,5,9,0,0.0,22,598.1818181818181,0.0,0.034951751386672746,0.5,4,1,0.1818,1.5909,1.4545,1.3182
PRV56139,No,45010,2143.33,4494.75,21,3204.0,152.57,3,18,6,3,2,0,0.14285714285714285,9,5001.111111111111,0.15789473684210525,0.0711825998089356,0.3571,4,2,0.0,1.7143,1.2857,1.3571
PRV56140,No,130600,4212.9,7431.87,31,17088.0,551.23,16,15,16,2,6,0,0.5161290322580645,18,7255.555555555556,1.0,0.13084126461512546,0.4,4,1,0.2,1.5333,1.2667,1.3
PRV56141,No,14540,372.82,764.61,39,40.0,1.03,0,39,7,3,6,0,0.0,10,1454.0,0.0,0.002750842445498934,0.3214,4,1,0.0714,1.7143,1.6071,1.3929
PRV56142,No,131590,2482.83,8753.73,53,5450.0,102.83,5,48,29,9,14,0,0.09433962264150944,38,3462.8947368421054,0.10204081632653061,0.041416206275505164,0.5098,4,6,0.2353,1.5686,1.3725,1.2941
PRV56143,No,5220,180.0,415.81,29,50.0,1.72,0,29,6,3,5,0,0.0,9,580.0,0.0,0.00957670944263551,0.2917,4,2,0.125,1.625,1.2917,1.3333
PRV56145,No,22650,435.58,798.28,52,210.0,4.04,0,52,3,2,3,0,0.0,5,4530.0,0.0,0.00927111385810781,0.525,3,1,0.175,1.625,1.35,1.375
PRV56146,No,11600,552.38,830.05,21,0.0,0.0,0,21,4,2,5,0,0.0,6,1933.3333333333333,0.0,0.0,0.4286,4,1,0.1429,1.7143,1.6429,1.5
PRV56147,No,18470,2308.75,4920.17,8,2136.0,267.0,2,6,6,2,1,0,0.25,8,2308.75,0.2857142857142857,0.11564073412376157,0.375,4,2,0.125,1.25,1.125,1.125
PRV56148,No,23950,167.48,332.58,143,210.0,1.47,0,143,8,6,8,0,0.0,14,1710.7142857142858,0.0,0.008767901131476765,0.4429,4,1,0.1,1.7286,1.6286,1.4
PRV56149,No,6130,227.04,635.76,27,120.0,4.44,0,27,18,4,10,0,0.0,22,278.6363636363636,0.0,0.0195726635132931,0.5,3,1,0.125,1.625,1.8125,1.3125
PRV56151,No,17780,204.37,406.25,87,110.0,1.26,0,87,4,4,4,0,0.0,8,2222.5,0.0,0.0061863787188572075,0.4286,4,3,0.119,1.6429,1.6667,1.4762
PRV56152,No,6620,367.78,750.52,18,20.0,1.11,0,18,9,1,3,0,0.0,10,662.0,0.0,0.0030206917384080953,0.4667,3,1,0.0,1.8,1.4667,1.2667
PRV56153,No,1410,156.67,284.78,9,0.0,0.0,0,9,6,0,3,0,0.0,6,235.0,0.0,0.0,0.3333,3,2,0.0,1.5556,1.3333,1.2222
PRV56154,No,4350,228.95,305.08,19,0.0,0.0,0,19,6,4,4,0,0.0,10,435.0,0.0,0.0,0.4211,3,1,0.1053,1.8421,1.3158,1.3684
PRV56156,No,46620,675.65,1977.09,69,5490.0,79.57,5,64,16,3,12,0,0.07246376811594203,19,2453.684210526316,0.07692307692307693,0.11775809184702173,0.5217,4,1,0.1087,1.7174,1.5,1.3043
PRV56157,No,13840,364.21,763.85,38,0.0,0.0,0,38,5,3,4,0,0.0,8,1730.0,0.0,0.0,0.25,4,2,0.0312,1.6875,1.5938,1.5625
PRV56158,No,5930,156.05,225.53,38,40.0,1.05,0,38,16,4,11,0,0.0,20,296.5,0.0,0.006744225257123588,0.2917,4,1,0.125,1.625,1.5,1.4167
PRV56159,No,7160,238.67,302.89,30,350.0,11.67,0,30,2,2,2,0,0.0,4,1790.0,0.0,0.04887585532746823,0.3103,4,1,0.1034,1.7586,1.4828,1.3103
PRV56161,Yes,105640,2247.66,4179.03,47,13186.0,286.65,13,34,15,4,9,1,0.2765957446808511,19,5560.0,0.37142857142857144,0.12481896233469959,0.5135,4,2,0.1081,1.5135,1.4595,1.2432
PRV56163,No,3180,454.29,994.18,7,80.0,11.43,0,7,5,1,2,0,0.0,6,530.0,0.0,0.025149324111914492,0.6667,2,1,0.1667,1.6667,1.6667,1.5
PRV56164,No,5570,206.3,342.72,27,0.0,0.0,0,27,22,4,7,0,0.0,26,214.23076923076923,0.0,0.0,0.3704,4,2,0.0741,1.7407,1.4444,1.2222
PRV56165,No,12810,674.21,873.44,19,50.0,2.63,0,19,5,2,5,0,0.0,7,1830.0,0.0,0.003902895948794005,0.5385,3,1,0.3846,1.7692,1.5385,1.4615
PRV56166,No,8720,1090.0,1802.99,8,2136.0,267.0,2,6,7,2,3,0,0.25,9,968.8888888888889,0.2857142857142857,0.24492604059167528,0.25,3,2,0.25,1.5,1.5,1.375
PRV56168,No,20,20.0,0.0,1,0.0,0.0,0,1,1,0,1,0,0.0,1,20.0,0.0,0.0,1.0,1,1,0.0,2.0,2.0,2.0
PRV56169,No,7350,334.09,528.22,22,0.0,0.0,0,22,19,4,13,0,0.0,23,319.5652173913044,0.0,0.0,0.4118,4,3,0.1765,1.5882,1.7059,1.4118
PRV56170,No,73370,4076.11,5242.93,18,8544.0,474.67,8,10,11,4,4,0,0.4444444444444444,15,4891.333333333333,0.7272727272727273,0.11644927832522387,0.1875,4,2,0.375,1.4375,1.5,1.375
PRV56171,No,1140,76.0,46.11,15,10.0,0.67,0,15,4,3,2,0,0.0,7,162.85714285714286,0.0,0.008764241893076249,0.25,4,1,0.1667,1.3333,1.4167,1.3333
PRV56172,No,31140,2830.91,4895.47,11,3204.0,291.27,3,8,8,4,5,0,0.2727272727272727,12,2595.0,0.3333333333333333,0.10288686940046883,0.5455,2,1,0.0909,1.9091,1.6364,1.8182
PRV56173,No,106720,2425.45,7288.64,44,6568.0,149.27,6,38,26,8,11,0,0.13636363636363635,34,3138.823529411765,0.15384615384615385,0.061543651202668644,0.5135,4,1,0.2162,1.7027,1.4324,1.3243
PRV56174,No,3550,355.0,929.88,10,1068.0,106.8,1,9,7,2,3,0,0.1,9,394.44444444444446,0.1,0.3007603491974092,0.4,2,1,0.2,1.7,1.6,1.3
PRV56176,No,7960,379.05,762.87,21,250.0,11.9,0,21,5,3,3,0,0.0,8,995.0,0.0,0.031403090064062306,0.4,4,1,0.0667,1.6,1.4667,1.4667
PRV56177,No,2600,144.44,246.06,18,80.0,4.44,0,18,6,1,4,0,0.0,7,371.42857142857144,0.0,0.030757400999615533,0.6,3,1,0.0,1.6,1.4,1.4
PRV56179,No,9950,1243.75,2738.52,8,1068.0,133.5,1,7,3,1,2,0,0.125,4,2487.5,0.125,0.10732589689478444,0.375,4,1,0.25,1.375,1.125,1.125
PRV56181,No,4550,379.17,620.61,12,0.0,0.0,0,12,1,1,1,0,0.0,2,2275.0,0.0,0.0,0.2222,2,1,0.2222,1.6667,1.5556,1.2222
PRV56182,No,13590,266.47,595.99,51,170.0,3.33,0,51,6,4,6,0,0.0,10,1359.0,0.0,0.012508277536605106,0.3182,4,1,0.1136,1.5909,1.3636,1.4545
PRV56183,No,4240,184.35,300.0,23,0.0,0.0,0,23,4,2,4,0,0.0,6,706.6666666666666,0.0,0.0,0.4737,4,1,0.1053,1.5263,1.4211,1.3158
PRV56184,No,2730,151.67,234.63,18,130.0,7.22,0,18,5,1,2,0,0.0,6,455.0,0.0,0.04760161113145368,0.2222,3,1,0.2222,1.7778,1.5556,1.3333
PRV56185,No,530,75.71,64.51,7,100.0,14.29,0,7,2,2,2,0,0.0,4,132.5,0.0,0.18832391713747645,0.5714,3,1,0.1429,1.5714,1.5714,1.0
PRV56186,No,2660,221.67,346.75,12,0.0,0.0,0,12,2,2,2,0,0.0,4,665.0,0.0,0.0,0.4,1,1,0.1,1.6,1.5,1.3
PRV56187,No,4970,276.11,471.07,18,110.0,6.11,0,18,2,1,2,0,0.0,3,1656.6666666666667,0.0,0.022128344397505533,0.5,4,1,0.0,1.7857,1.4286,1.4286
PRV56189,No,960,160.0,266.16,6,0.0,0.0,0,6,2,1,2,0,0.0,3,320.0,0.0,0.0,0.8,3,1,0.0,1.6,1.8,1.4
PRV56190,No,790,131.67,98.06,6,60.0,10.0,0,6,2,2,2,0,0.0,4,197.5,0.0,0.07585335018963338,0.75,2,1,0.5,1.25,1.5,1.25
PRV56191,No,20710,334.03,673.56,62,400.0,6.45,0,62,4,3,4,0,0.0,7,2958.5714285714284,0.0,0.019313408333735696,0.2973,4,1,0.1351,1.6486,1.6486,1.4595
PRV56193,No,4880,348.57,858.23,14,100.0,7.14,0,14,4,3,4,0,0.0,7,697.1428571428571,0.0,0.02048760499897562,0.3333,4,1,0.1667,1.5,1.6667,1.1667
PRV56194,No,2170,271.25,618.63,8,0.0,0.0,0,8,3,0,2,0,0.0,3,723.3333333333334,0.0,0.0,0.6,2,1,0.2,1.4,1.4,1.4
PRV56196,No,740,123.33,152.53,6,0.0,0.0,0,6,3,0,1,0,0.0,3,246.66666666666666,0.0,0.0,0.1667,3,1,0.1667,1.5,1.5,1.3333
PRV56198,No,6500,309.52,464.3,21,0.0,0.0,0,21,2,2,2,0,0.0,4,1625.0,0.0,0.0,0.5833,4,1,0.0,1.5833,1.5,1.25
PRV56199,No,2600,162.5,326.96,16,0.0,0.0,0,16,1,1,1,0,0.0,2,1300.0,0.0,0.0,0.2308,4,1,0.0769,1.6154,1.3846,1.3846
PRV56200,No,12600,217.24,480.66,58,0.0,0.0,0,58,3,3,3,0,0.0,6,2100.0,0.0,0.0,0.439,4,1,0.1707,1.6098,1.4146,1.3659
PRV56201,No,120,40.0,40.0,3,0.0,0.0,0,3,1,0,1,0,0.0,1,120.0,0.0,0.0,0.5,2,1,0.0,1.5,1.5,1.5
PRV56202,No,10000,10000.0,0.0,1,1068.0,1068.0,1,0,1,1,0,0,1.0,2,5000.0,1.0,0.10678932106789321,1.0,1,1,0.0,2.0,2.0,1.0
PRV56206,No,6240,201.29,573.59,31,80.0,2.58,0,31,19,6,7,0,0.0,25,249.6,0.0,0.012818458580355713,0.4,3,6,0.1,1.7333,1.4333,1.4667
PRV56207,No,89520,942.32,5826.44,95,3584.0,37.73,3,92,47,16,26,0,0.031578947368421054,63,1420.952380952381,0.03225806451612903,0.040035298980127566,0.337,3,5,0.2391,1.587,1.3804,1.2935
PRV56208,No,25610,382.24,741.36,67,0.0,0.0,0,67,26,8,16,0,0.0,34,753.2352941176471,0.0,0.0,0.303,4,6,0.1515,1.6061,1.3182,1.2273
PRV56209,No,57370,303.54,631.98,189,330.0,1.75,0,189,114,20,62,0,0.0,134,428.13432835820896,0.0,0.005752035000261456,0.4247,4,9,0.172,1.5753,1.3656,1.2366
PRV56210,No,254720,1698.13,3602.41,150,33378.0,222.52,31,119,40,14,24,0,0.20666666666666667,54,4717.037037037037,0.25833333333333336,0.13103748807518814,0.3958,4,7,0.1875,1.5625,1.3819,1.2986
PRV56211,No,23700,285.54,501.51,83,410.0,4.94,0,83,60,13,26,0,0.0,73,324.6575342465753,0.0,0.017298848149867093,0.506,3,6,0.2169,1.6627,1.4337,1.3373
PRV56212,No,5360,315.29,775.1,17,0.0,0.0,0,17,14,1,6,0,0.0,15,357.3333333333333,0.0,0.0,0.3529,3,5,0.2353,1.5294,1.4706,1.1765
PRV56213,No,161060,250.48,498.63,643,1830.0,2.85,0,643,21,19,20,0,0.0,40,4026.5,0.0,0.011362154711568909,0.4141,4,4,0.1775,1.6704,1.4986,1.3803
PRV56214,No,710,236.67,317.86,3,0.0,0.0,0,3,2,1,2,0,0.0,3,236.66666666666666,0.0,0.0,0.3333,1,1,0.3333,2.0,1.6667,1.3333
PRV56216,No,157910,328.3,828.37,481,1570.0,3.26,0,481,60,34,38,0,0.0,94,1679.8936170212767,0.0,0.00994230927547796,0.3835,4,10,0.1989,1.6108,1.5,1.3125
PRV56217,No,9920,220.44,325.48,45,0.0,0.0,0,45,27,8,16,0,0.0,35,283.42857142857144,0.0,0.0,0.3514,4,3,0.1622,1.5946,1.5405,1.3784
PRV56218,No,59160,501.36,1372.75,118,6618.0,56.08,6,112,49,13,33,0,0.05084745762711865,62,954.1935483870968,0.05309734513274336,0.11186423488446781,0.3981,3,6,0.1748,1.6214,1.4951,1.3495
PRV56219,No,116970,422.27,1544.94,277,3744.0,13.57,4,273,6,2,2,0,0.01444043321299639,8,14621.25,0.014598540145985401,0.032007933590377104,0.4082,2,3,0.1327,1.5714,1.4592,1.3469
PRV56220,No,18610,1240.67,2340.26,15,3204.0,213.6,3,12,11,5,6,0,0.2,16,1163.125,0.23076923076923078,0.1721562516791145,0.3571,2,1,0.2143,1.7143,1.2143,1.1429
PRV56221,No,228340,748.66,3175.95,305,19684.0,64.54,18,287,49,29,39,0,0.05901639344262295,78,2927.4358974358975,0.0625,0.08620440481560473,0.4131,4,15,0.1784,1.5962,1.446,1.2911
PRV56222,No,24770,245.25,556.2,101,370.0,3.66,0,101,7,3,6,0,0.0,10,2477.0,0.0,0.014936821282951838,0.4306,3,3,0.1111,1.5694,1.4444,1.2917
PRV56224,No,68950,621.17,1692.27,111,4552.0,41.01,4,107,64,20,32,0,0.036036036036036036,84,820.8333333333334,0.037037037037037035,0.0660178967672695,0.4158,3,5,0.1881,1.6634,1.396,1.3267
PRV56225,Yes,761100,1294.39,5318.26,588,53522.0,91.18,50,538,9,7,5,1,0.08503401360544217,16,47568.75,0.09276437847866419,0.07032181011455772,0.3429,2,2,0.1506,1.6154,1.4455,1.3494
PRV56227,No,8820,339.23,802.16,26,1088.0,41.85,1,25,13,5,5,0,0.038461538461538464,18,490.0,0.038461538461538464,0.12334202471375127,0.375,3,2,0.2917,1.5,1.2917,1.2917
PRV56228,No,65670,250.65,578.8,262,710.0,2.71,0,262,48,24,35,0,0.0,72,912.0833333333334,0.0,0.010811469293904464,0.443,3,9,0.0872,1.6309,1.4564,1.349
